code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_disponible
51578;NULL;NULL;NULL
51579;69;164;21590
51580;185;427;24580
51581;94;243;26210
51582;245;606;29210
51583;90;211;24720
51584;71;168;27070
51585;363;836;21730
51586;68;184;26830
51587;90;239;24070
51588;122;270;22290
51589;68;162;21990
51590;177;368;20770
51591;84;190;26050
51592;125;303;28690
51594;NULL;NULL;NULL
51595;66;165;20890
51596;148;353;22030
51597;142;320;25760
51598;217;507;22450
51599;122;329;25560
51600;44;106;24150
51601;82;188;22590
51602;NULL;NULL;NULL
51603;76;212;24480
51604;109;258;24490
51605;229;488;26580
51607;89;207;22140
51608;NULL;NULL;NULL
51609;358;823;25790
51610;178;415;22730
51611;127;288;22370
51612;1396;3048;25210
51613;395;893;27680
51614;420;975;25430
51616;93;237;23250
51617;234;588;26000
51618;71;181;22700
51619;52;100;23150
51620;89;177;22140
51621;206;419;20920
51622;182;411;30430
51623;114;281;32520
51624;254;664;24950
51625;120;263;23830
51626;57;133;26690
51627;132;338;25180
51628;52;121;25590
51629;341;830;31160
51630;127;316;23850
51631;108;305;32540
51632;104;237;22120
51633;126;323;28690
51634;112;296;25850
51635;52;109;21330
51636;273;632;27430
51637;82;205;32370
51638;82;212;21870
51639;NULL;NULL;NULL
51640;86;190;20180
51641;96;200;25500
51642;50;117;24100
51643;247;566;27060
51644;129;285;23750
51645;50;109;24020
51646;NULL;NULL;NULL
51647;369;861;23180
51648;139;387;22480
51649;5427;10559;17380
51650;NULL;NULL;NULL
51652;NULL;NULL;NULL
51654;94;252;21310
51655;131;298;22910
51656;185;472;25490
51657;101;251;28770
51658;49;123;20410
51659;NULL;NULL;NULL
51660;1002;2706;24650
51662;2015;4974;24290
51663;822;1641;21480
52001;126;313;22010
52002;NULL;NULL;NULL
52003;76;146;21210
52004;NULL;NULL;NULL
52005;NULL;NULL;NULL
52006;147;333;20180
52007;NULL;NULL;NULL
52008;394;800;20980
52009;55;112;21080
52011;NULL;NULL;NULL
52012;NULL;NULL;NULL
52013;66;128;19910
52014;81;188;21520
52015;NULL;NULL;NULL
52016;NULL;NULL;NULL
52017;296;628;22210
52019;NULL;NULL;NULL
52021;110;275;22700
52022;86;188;20730
52023;82;164;19900
52025;NULL;NULL;NULL
52027;NULL;NULL;NULL
52028;NULL;NULL;NULL
52029;69;146;20220
52030;NULL;NULL;NULL
52031;170;384;23420
52033;56;125;20120
52034;53;139;23630
52035;87;176;20970
52037;155;367;22860
52038;NULL;NULL;NULL
52039;NULL;NULL;NULL
52040;NULL;NULL;NULL
52042;NULL;NULL;NULL
52043;NULL;NULL;NULL
52044;237;542;20350
52045;791;1737;23540
52047;NULL;NULL;NULL
52050;601;1359;21510
52051;NULL;NULL;NULL
52053;NULL;NULL;NULL
52055;NULL;NULL;NULL
52056;76;177;20880
52057;48;114;19960
52058;884;1824;21870
52059;58;140;19230
52060;987;1801;19690
52061;139;286;21030
52062;80;180;24100
52063;54;87;22110
52064;351;725;20640
52065;NULL;NULL;NULL
52066;NULL;NULL;NULL
52067;NULL;NULL;NULL
52069;61;140;20620
52070;63;140;21900
52072;169;408;24150
52074;281;596;19090
52075;81;185;22230
54027;337;874;24110
54028;1189;2513;19130
54029;1018;2397;24770
54030;NULL;NULL;NULL
54031;111;265;23300
54032;83;208;27400
54033;46;132;21310
54034;92;211;26650
54035;180;391;19600
54036;406;1151;27210
54037;166;416;27610
54038;347;760;21530
54039;1932;3836;20180
52504;140;267;20970
52505;NULL;NULL;NULL
52506;NULL;NULL;NULL
52507;NULL;NULL;NULL
52510;159;348;20710
52511;NULL;NULL;NULL
52512;226;517;17020
52513;NULL;NULL;NULL
52514;131;328;25090
52515;46;111;25750
52516;NULL;NULL;NULL
52517;50;120;22580
52518;59;117;22410
52519;NULL;NULL;NULL
52520;83;163;20640
52522;131;319;23020
52523;NULL;NULL;NULL
52524;118;221;18800
52525;NULL;NULL;NULL
52526;NULL;NULL;NULL
52528;64;148;19470
52529;472;1025;22570
52534;655;1503;21680
52535;292;701;23220
52536;NULL;NULL;NULL
52538;127;275;22370
52539;NULL;NULL;NULL
52540;NULL;NULL;NULL
52541;76;211;22310
52542;NULL;NULL;NULL
52543;209;508;21180
52544;153;255;19940
52545;NULL;NULL;NULL
52546;NULL;NULL;NULL
52547;99;221;20940
52548;NULL;NULL;NULL
52549;NULL;NULL;NULL
52550;1200;2515;19590
53001;731;1916;22880
53002;195;562;20910
53003;1146;2617;21070
53005;1003;2362;21580
53007;1133;2935;22360
53008;783;1819;22250
53009;249;654;22900
53010;163;422;20930
53011;317;867;21150
53012;178;456;23370
54331;139;289;20070
54332;670;1442;24600
54333;102;246;22820
54334;216;530;23150
54335;180;412;25310
54336;395;943;26080
54337;55;128;28230
54338;408;1047;25160
54339;3631;7742;22540
54340;132;341;22960
54343;80;196;21290
54344;95;226;23080
54345;139;343;26750
54346;97;252;24010
54348;88;220;24680
54349;71;158;22210
54350;306;741;22540
54351;713;1630;23530
54352;350;846;26630
54353;370;878;22970
54354;NULL;NULL;NULL
54355;NULL;NULL;NULL
54356;NULL;NULL;NULL
54357;3550;8088;17620
54358;110;280;24200
54359;102;247;22600
54360;133;345;24160
54362;560;1206;22510
54363;112;267;22910
54364;547;1330;27810
54365;141;326;20540
54366;826;2003;24170
54367;929;2220;26680
54368;75;177;18980
54369;249;609;25030
54370;89;233;22390
54371;446;1090;23680
54372;196;519;23500
54373;240;604;22650
54374;186;462;23310
54375;449;1061;25020
54376;155;399;25730
54377;59;149;22280
54378;202;468;26410
54379;NULL;NULL;NULL
54380;167;453;25750
54381;NULL;NULL;NULL
54382;3061;7459;17170
54383;448;1113;23310
54385;401;1043;26720
54386;NULL;NULL;NULL
54387;66;166;22530
54388;NULL;NULL;NULL
54389;37;100;21490
54390;NULL;NULL;NULL
54391;699;1526;20750
54392;131;335;24230
54393;221;533;19090
54394;90;231;25670
54395;46613;82559;21800
54396;80;189;18970
54397;2910;6422;22000
54398;NULL;NULL;NULL
54399;105;256;20400
54400;470;1101;23540
54401;46;125;19030
54402;161;391;23860
54403;512;1183;25840
54404;86;235;21260
54405;177;509;22550
54406;115;291;20640
54407;48;104;23800
54408;92;231;22570
54409;75;184;26130
54410;175;420;22920
54411;93;224;28350
54412;NULL;NULL;NULL
54413;57;145;22380
54414;267;665;23890
54415;1735;3856;22740
54416;77;173;21850
54417;96;249;24030
54418;80;163;21770
54419;NULL;NULL;NULL
54420;NULL;NULL;NULL
54421;143;301;19580
54422;NULL;NULL;NULL
54423;162;320;19760
54424;NULL;NULL;NULL
54425;1005;2265;18410
54426;228;502;24050
54427;NULL;NULL;NULL
54428;362;768;21140
54429;123;303;25500
54430;2007;4240;20590
54431;6060;13192;20830
54432;882;1832;21340
54433;87;230;27120
54434;123;288;24000
54435;137;344;24420
54436;51;133;27150
54437;494;1179;24820
54438;NULL;NULL;NULL
54439;2236;5162;24170
54440;44;105;23940
54441;91;244;23570
54442;NULL;NULL;NULL
54443;NULL;NULL;NULL
54444;93;230;24420
54445;NULL;NULL;NULL
54446;NULL;NULL;NULL
54447;NULL;NULL;NULL
54449;423;1075;24050
54450;56;137;19490
54040;673;1432;19230
54041;58;142;23410
54042;142;338;22140
54043;500;1230;24090
54044;71;185;19700
54045;189;452;23520
54046;158;401;21690
54047;104;264;22320
54048;140;333;26510
54049;216;521;23480
54050;NULL;NULL;NULL
54051;529;1300;25200
54052;53;136;23280
54053;63;158;22300
54054;637;1424;22890
54055;134;322;23540
54056;64;133;24370
54057;NULL;NULL;NULL
54058;NULL;NULL;NULL
54059;305;774;24630
54060;617;1439;23760
54061;227;603;22360
54062;270;652;24380
54063;70;150;22330
54064;135;292;20960
54065;487;1095;21330
54066;125;344;25750
54067;298;721;24180
54068;NULL;NULL;NULL
54069;199;509;33170
54070;67;186;26150
54071;78;168;23090
54072;105;251;25040
54073;366;890;23610
54074;NULL;NULL;NULL
54075;72;128;22820
54076;1718;4011;21680
54077;430;937;19060
54078;NULL;NULL;NULL
54079;1851;4402;19920
54080;432;1034;22500
54081;176;392;23780
54082;79;188;22840
54083;76;183;23080
54084;370;831;20620
54085;NULL;NULL;NULL
54086;164;387;21510
54087;55;138;20940
54088;92;226;22740
54089;580;1396;25750
54090;1763;3963;25030
54091;150;389;24790
54092;NULL;NULL;NULL
54093;67;163;25290
54094;77;178;24920
54095;NULL;NULL;NULL
54096;152;401;30010
54097;52;107;18960
54098;68;165;23960
54099;3668;8023;22870
54100;298;743;24320
54101;51;126;20660
54102;259;638;26090
54103;85;214;22950
54104;97;253;24940
54105;232;547;22800
54106;NULL;NULL;NULL
54107;NULL;NULL;NULL
54108;63;150;25700
54109;352;906;25130
54110;216;558;26180
54111;1282;2822;23230
54112;269;707;21800
54113;596;1497;25560
54114;133;311;23980
54115;3124;6611;21660
54116;875;2134;23330
54117;47;118;25820
54118;240;592;22520
54119;NULL;NULL;NULL
54120;139;338;22560
54121;85;195;24530
54122;299;749;24660
54123;704;1718;24400
54124;NULL;NULL;NULL
54125;194;471;21950
54126;89;208;24630
54127;251;619;29310
54128;286;705;22100
54129;701;1462;18690
54130;71;175;19190
54131;178;486;25550
54132;NULL;NULL;NULL
54133;51;131;22280
54134;104;240;22040
54135;541;1371;22070
54136;1105;2424;21750
54137;226;532;27340
54138;1127;2677;29350
54139;134;374;25410
54140;NULL;NULL;NULL
54141;61;158;27570
54142;57;152;23370
54143;154;375;22670
54144;152;356;24290
54145;376;943;23270
54146;118;295;22820
54147;45;113;21000
54148;275;669;22210
54149;638;1456;25640
54150;1312;3040;22830
54151;407;995;27970
54152;1380;3305;22550
54153;NULL;NULL;NULL
54154;228;503;21590
54155;154;412;24290
54156;196;477;22100
54157;2015;4432;21490
54158;55;141;23950
54159;4163;9579;22040
54160;145;415;22100
54161;130;319;19820
54162;463;1134;23340
54163;103;254;20970
54164;NULL;NULL;NULL
54165;246;577;37520
54166;NULL;NULL;NULL
54167;785;1911;23860
54168;134;303;28920
54169;NULL;NULL;NULL
54170;NULL;NULL;NULL
54171;456;1089;23760
54172;108;272;25690
54173;59;177;21980
54174;1594;3932;22760
54175;142;370;21950
54176;491;1080;21940
54177;99;248;22410
54178;76;180;23780
54179;123;307;24850
54180;NULL;NULL;NULL
54181;290;667;25150
54182;150;361;22030
54183;NULL;NULL;NULL
54184;4212;8464;22300
54185;NULL;NULL;NULL
54186;449;1160;27650
54187;46;105;20230
54188;464;1229;25710
54189;238;595;21450
54190;50;104;23550
54191;51;117;22650
54192;133;334;24590
54193;NULL;NULL;NULL
54194;187;450;27020
54195;69;189;23070
53109;250;646;20540
53110;409;966;19420
53111;197;485;22140
53112;167;358;19790
53113;258;617;19990
53114;92;168;19010
53115;124;303;20590
53116;311;716;20870
53117;191;499;21800
53118;111;255;19780
53119;1862;4574;24370
53120;209;457;20990
53121;607;1251;20690
53122;314;720;21490
53123;567;1323;20190
53124;509;1380;20700
53125;498;1067;20050
53126;457;1053;20100
53127;1014;2138;21550
53128;131;330;19900
53129;141;374;21600
53130;22878;45926;21020
53131;83;179;19760
53132;122;272;20120
53133;343;722;18910
53134;64;172;21810
53135;278;745;21720
53136;455;1239;22500
53137;1037;2734;22450
53139;169;406;20080
53140;1794;4434;23340
53141;419;1205;22700
53142;153;295;21190
53143;188;520;22810
53144;317;801;21390
53145;210;523;20900
53146;720;1819;23150
53147;6082;12133;22000
53148;84;225;20590
53150;387;963;22690
53151;381;990;20420
53152;1282;2714;20440
53153;260;654;21460
53154;370;864;19980
53155;553;1329;22270
53156;97;253;24440
53157;516;1393;23150
53158;406;1021;21070
53160;159;368;20150
53161;1394;3215;20820
53162;460;984;23540
53163;290;721;20450
53164;177;362;20110
53165;134;337;22670
53168;502;1246;21700
53169;162;410;21850
53170;490;1140;21700
53172;150;394;22700
53173;73;184;18170
53174;328;890;22780
53175;532;1435;23610
53176;203;495;20920
53177;125;284;21300
53178;83;237;20810
53179;137;367;20760
53180;254;675;21080
53181;313;641;20660
53182;805;1683;20850
53184;55;162;22800
53185;1064;2250;19970
53186;838;2083;20950
53187;104;244;21010
53188;1156;2400;19730
53189;54;115;19790
53190;197;466;20250
53191;109;260;19200
53192;124;319;20000
53193;226;564;20770
53195;167;472;22960
53196;165;357;19400
53197;363;819;19960
53198;103;231;19560
53199;93;214;18750
53200;456;1205;23590
53201;3313;7512;23310
53202;150;324;18810
53203;217;525;21060
53204;169;393;20540
53206;85;215;21420
53208;187;446;20990
53209;214;553;20590
53210;607;1398;21450
53211;638;1424;20700
53212;172;458;22850
53213;211;495;19360
53214;69;172;21780
53216;379;894;22130
53218;335;808;21220
53219;626;1417;22790
53220;131;376;21060
53221;160;376;20090
53222;135;364;21190
53223;163;344;19990
53224;414;1192;23180
53225;184;491;20480
53226;307;813;21320
53228;245;572;19640
53229;612;1670;23760
53230;115;264;20330
53232;120;309;21530
53233;139;331;20450
53234;133;324;21500
53235;97;214;19370
53236;77;156;21250
53237;187;440;20190
53238;240;518;21410
53240;200;446;21250
53242;99;253;21250
53243;685;1799;22200
53245;390;939;20370
53246;843;1785;21210
53247;942;2326;21630
53248;59;122;20470
53249;525;1124;19610
53250;166;398;19080
53251;173;483;21800
53253;175;435;20040
53255;555;1193;20820
53256;90;170;20240
53257;118;281;21360
53258;356;819;20690
53259;141;336;19990
53260;145;405;20880
53261;69;146;20810
53262;410;1056;21620
53263;125;271;20610
53264;84;203;19860
53265;315;730;20080
53266;100;228;20510
53267;475;1103;20620
53269;238;595;20530
53270;53;129;20150
53271;1312;2603;20570
53272;79;163;20530
53273;420;1051;22730
54451;1571;3688;23790
54452;NULL;NULL;NULL
54453;79;162;23200
54455;56;161;21320
54456;233;597;24920
54457;NULL;NULL;NULL
54458;NULL;NULL;NULL
54459;1020;2368;27360
54460;64;155;23250
54461;NULL;NULL;NULL
54462;1141;2652;23650
54463;93;249;24420
54464;NULL;NULL;NULL
54465;326;758;22700
54466;131;344;23200
54467;65;188;19210
54468;44;109;24420
54469;161;421;25640
54470;NULL;NULL;NULL
54471;NULL;NULL;NULL
54472;381;855;20700
54473;103;246;23770
54474;77;184;24480
54475;63;162;22720
54476;167;405;22940
54477;66;166;24140
54478;61;144;24470
54479;39;105;23510
54480;NULL;NULL;NULL
54481;NULL;NULL;NULL
54482;4900;9486;21880
54483;3212;6917;22450
54484;78;199;21660
54485;126;293;22850
54486;151;352;24720
54487;NULL;NULL;NULL
54488;NULL;NULL;NULL
54489;63;148;23770
54490;576;1475;25420
54491;136;333;23790
54492;56;135;21930
54493;1015;2169;22460
54494;42;110;22210
54495;1824;4292;24610
54496;150;369;20120
54497;NULL;NULL;NULL
54498;2151;5072;24270
54499;42;102;23740
54500;81;188;21290
54501;NULL;NULL;NULL
54502;106;257;20440
54504;264;632;25170
54505;290;708;25590
54507;48;106;26580
54508;91;232;25930
54509;429;1023;23620
54510;117;314;24260
54511;49;126;21660
54512;47;109;18320
54513;291;635;21570
54514;249;612;25370
54515;102;234;26370
54516;NULL;NULL;NULL
54517;83;206;24490
54518;414;924;20930
54519;249;629;20580
54520;154;398;22900
54521;763;1628;24390
54522;54;118;21980
54523;79;177;26430
54524;NULL;NULL;NULL
54525;246;582;33860
54526;3785;9088;21050
54527;291;693;25690
54528;6942;14664;19450
54529;NULL;NULL;NULL
54530;NULL;NULL;NULL
54531;NULL;NULL;NULL
54532;75;168;21710
54533;1011;2549;22200
54534;200;524;21920
54535;77;196;26850
54536;1142;2372;20820
54537;267;710;31350
54538;142;355;20300
54539;103;231;21070
54540;253;546;17560
54541;66;175;23040
54542;1031;2270;23270
54543;61;139;22300
54544;62;145;22830
54545;83;219;22230
54546;414;942;23530
54547;11749;24504;18420
54548;225;516;20160
54549;1667;3548;22320
54550;128;315;23470
54551;NULL;NULL;NULL
54552;NULL;NULL;NULL
54553;72;157;24520
54554;NULL;NULL;NULL
54555;NULL;NULL;NULL
54556;NULL;NULL;NULL
54557;866;2277;29610
54558;118;284;24100
54559;124;305;26920
54560;NULL;NULL;NULL
54561;NULL;NULL;NULL
54562;54;123;21380
54563;605;1276;22130
54564;61;148;23860
54565;97;240;24790
54566;NULL;NULL;NULL
54567;162;375;22920
54568;103;242;22920
54569;69;168;22830
54570;125;317;25790
54571;250;609;28970
54572;262;664;26790
54573;81;178;23170
54574;225;578;34600
54575;656;1498;30220
54576;44;113;26230
54577;47;130;20800
54578;6637;13506;26160
54579;152;338;23070
54580;3923;8258;21810
54581;125;294;24220
54582;80;183;24210
54583;165;427;27570
54584;437;1055;25930
54585;211;487;24110
54586;313;759;23750
54587;84;202;24880
54588;158;398;23840
54589;49;131;28560
54590;257;636;25800
54591;139;354;24320
54592;100;251;24060
54593;173;436;24370
54594;60;154;21720
54595;217;563;23960
54596;381;967;23470
54597;188;461;22710
54598;116;264;21890
54599;48;124;20450
54600;48;116;22610
54601;NULL;NULL;NULL
54602;52;129;23580
55001;122;295;22250
55002;NULL;NULL;NULL
55004;NULL;NULL;NULL
55005;NULL;NULL;NULL
55007;100;240;24950
55008;61;142;23860
55009;233;547;20850
55010;1162;2554;22650
55011;109;256;22850
54196;660;1507;25040
54197;988;2245;27300
54198;111;285;22860
54199;169;409;23870
54200;59;153;23160
54201;138;329;20380
54202;142;371;27000
54203;68;176;23560
54204;NULL;NULL;NULL
54205;1124;2573;20470
54206;144;362;21560
54207;NULL;NULL;NULL
54208;132;304;23570
54209;NULL;NULL;NULL
54210;88;226;22600
54211;91;199;20210
54212;157;421;28600
54213;148;375;23190
54214;276;714;25940
54215;2879;6305;21340
54216;46;111;20080
54217;72;178;21940
54218;NULL;NULL;NULL
54219;NULL;NULL;NULL
54220;NULL;NULL;NULL
54221;102;258;24590
54222;529;1272;22000
54223;84;199;23200
54224;55;122;26350
54225;74;184;24820
54226;66;173;18390
54227;564;1338;21190
54228;NULL;NULL;NULL
54229;166;370;21770
54230;NULL;NULL;NULL
54231;66;197;21820
54232;1125;2697;26510
54233;NULL;NULL;NULL
54234;1153;2711;25330
54235;170;430;22930
54236;136;342;24450
54237;42;101;21480
54238;126;280;22710
54239;48;126;20430
54240;NULL;NULL;NULL
54241;NULL;NULL;NULL
54242;99;280;24480
54243;89;236;20490
54244;46;109;26090
54245;NULL;NULL;NULL
54246;NULL;NULL;NULL
54247;72;188;24020
54248;NULL;NULL;NULL
54249;115;260;22010
54250;304;762;24910
54251;57;130;21040
54252;171;395;21780
54253;331;786;22880
54254;1325;3212;23400
54255;NULL;NULL;NULL
54256;125;312;23550
54257;2459;5554;26530
54258;67;156;19660
54259;90;223;22410
54260;363;932;23300
54261;1813;3859;19060
54262;76;200;24900
54263;2688;5851;19090
54264;130;351;23700
54265;908;2186;28380
54266;171;436;22320
54268;68;152;22510
54269;133;335;24740
54270;1437;3133;27250
54271;53;112;23260
54272;170;474;24670
54273;3839;8093;20660
54274;4528;8932;19020
54275;97;206;23370
54276;298;742;22310
54277;152;368;21310
54278;41;102;21530
54279;385;922;24210
54280;3021;6170;17990
54281;377;938;24620
54282;59;156;21110
54283;118;297;25720
54284;438;1016;19290
54285;NULL;NULL;NULL
54286;656;1532;22880
54287;108;269;22340
54288;198;479;23010
54289;156;362;28020
54290;83;214;24900
54291;114;307;24120
54292;74;192;22070
54293;NULL;NULL;NULL
54294;55;143;23770
54295;367;859;22210
54296;168;432;25820
54297;130;297;20560
54298;63;159;20760
54299;91;239;22100
54300;2751;6629;22480
54301;53;134;24700
54302;307;757;26470
54303;162;370;21180
54304;6272;12416;22810
54305;965;2269;29030
54306;143;356;21890
54307;59;157;22260
54308;65;152;21940
54309;159;411;23780
54310;NULL;NULL;NULL
54311;236;607;25730
54312;202;482;26710
54313;81;219;24300
54314;1618;3641;26900
54315;367;899;23650
54316;105;292;25530
54317;49;126;22620
54318;2364;5708;23310
54320;133;333;24100
54321;941;1991;20860
54322;2376;4859;20310
54323;6668;13626;18280
54324;NULL;NULL;NULL
54325;NULL;NULL;NULL
54326;94;232;23790
54327;261;644;23450
54328;2611;5944;26890
54329;8632;17335;19130
54330;169;437;30740
55053;133;329;20000
55054;NULL;NULL;NULL
55055;NULL;NULL;NULL
55057;NULL;NULL;NULL
55058;139;336;22570
55059;89;183;19880
55060;153;380;22620
55061;96;234;21680
55062;NULL;NULL;NULL
55063;1069;2307;18610
55064;NULL;NULL;NULL
55065;59;121;23060
55066;54;130;21040
55067;NULL;NULL;NULL
55068;49;104;22260
55069;100;224;22420
55070;41;112;24390
55071;72;165;19560
55072;44;112;22650
55073;286;687;25050
55075;69;160;19540
55076;74;186;17760
55077;107;253;22210
55078;139;279;19740
53276;367;855;19880
54001;139;333;23440
54002;107;248;23350
54003;48;105;17670
54004;69;167;22760
54005;NULL;NULL;NULL
54006;171;439;27090
54007;221;553;23720
54008;176;454;22820
54009;61;159;24430
54010;219;515;22330
54011;216;546;23260
54012;141;343;24760
54013;NULL;NULL;NULL
54014;101;246;20600
54015;91;233;19800
54016;111;279;24590
54017;NULL;NULL;NULL
54018;115;269;23840
54019;NULL;NULL;NULL
54020;190;457;24390
54021;90;227;24480
54022;236;530;23660
54023;114;244;21700
54024;121;299;22890
54025;636;1614;25370
54026;69;163;22010
55479;73;165;25040
55481;107;270;21260
55482;42;110;21460
55484;NULL;NULL;NULL
55485;NULL;NULL;NULL
55487;NULL;NULL;NULL
55488;72;145;24180
55489;116;281;22540
55490;149;318;20380
55492;355;835;20040
55493;82;197;19710
55494;196;453;24280
55495;94;241;22910
55496;441;1074;21100
55497;141;334;21970
55498;173;399;21670
55500;317;786;22040
55501;168;385;21690
55502;1066;2049;18990
55503;54;122;21450
55504;162;389;22360
55505;1110;2487;21700
