code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_declare
51531;827;1767;19160
51532;229;588;31870
51533;NULL;NULL;NULL
51534;81;201;24770
51535;2291;4457;20010
51536;755;1791;27370
51537;78;183;21570
51538;49;122;24150
51539;NULL;NULL;NULL
51542;66;167;21100
51543;NULL;NULL;NULL
51544;249;626;19130
51545;206;480;20280
51546;170;444;20380
51547;61;145;21970
51548;124;317;23230
51549;50;108;26890
51550;116;264;21680
51551;90;190;24750
51552;119;245;24120
51553;92;270;21490
51555;69;155;28480
51556;118;310;24880
51557;185;450;19970
51558;60;135;25380
51559;1283;3077;18420
51560;47;115;22030
51562;910;2216;29520
51563;NULL;NULL;NULL
51564;248;615;29830
51565;NULL;NULL;NULL
51566;122;291;23840
51567;187;438;21800
51568;125;301;29530
51569;154;427;34220
51570;NULL;NULL;NULL
51571;398;1022;26750
51572;91;245;27080
51573;4649;10305;23230
51574;58;144;24570
51576;566;1343;25140
51577;55;158;27430
51578;NULL;NULL;NULL
51579;69;164;20790
51580;187;430;25340
51581;94;243;27610
51582;246;610;29730
51583;90;211;25180
51584;72;169;27460
51585;363;836;21860
51586;68;184;28630
51587;90;239;23540
51588;122;270;21630
51589;68;162;22160
51590;177;368;20650
51591;84;190;26030
51592;126;304;28930
51594;NULL;NULL;NULL
51595;66;165;20260
51596;148;353;22440
51597;142;320;26240
51598;217;507;22200
51599;122;329;25480
51600;44;106;24600
51601;82;188;22300
51602;NULL;NULL;NULL
51603;76;212;23100
51604;109;258;25320
51605;229;488;27800
54555;NULL;NULL;NULL
54556;NULL;NULL;NULL
54557;867;2277;30740
54558;117;283;23140
54559;124;305;27120
54560;NULL;NULL;NULL
54561;NULL;NULL;NULL
54562;54;123;20590
54563;604;1275;21450
54564;61;148;25000
54565;97;240;25690
54566;NULL;NULL;NULL
54567;162;375;22590
54568;102;237;23750
54569;69;168;23270
54570;124;316;25590
54571;250;609;29240
54572;264;673;26990
54573;81;178;22470
54574;227;586;34610
54575;660;1504;30850
54576;44;113;26170
54577;47;130;21520
54578;6640;13507;26630
54579;152;338;22570
54580;3954;8318;21350
54581;125;294;24640
54582;81;184;24310
54583;165;427;28740
54584;437;1055;26080
54585;211;487;23840
54586;314;760;23560
54587;84;202;24380
54588;158;398;23320
54589;49;131;28210
54590;258;638;25850
54591;140;355;24030
54592;100;251;23520
54593;173;436;24570
54594;60;154;21320
54595;217;563;23570
54596;381;967;23580
54597;188;461;22390
54598;116;264;21450
54599;48;124;19380
54600;48;116;21740
54601;NULL;NULL;NULL
54602;52;129;22970
55001;122;295;21630
55002;NULL;NULL;NULL
55004;NULL;NULL;NULL
55005;NULL;NULL;NULL
55007;100;240;24020
55008;61;142;24220
55009;233;547;20620
55010;1162;2554;22320
55011;109;256;22220
55012;165;395;20890
55013;181;456;24230
55014;167;377;22460
55015;195;479;23240
55017;62;121;21190
55018;NULL;NULL;NULL
55021;NULL;NULL;NULL
55022;54;120;22120
55023;52;111;22910
55024;74;173;19300
55025;107;258;22600
55026;57;135;18410
55027;59;143;20510
55028;51;106;17070
55029;6817;12733;20130
55031;170;374;24420
55032;NULL;NULL;NULL
55033;NULL;NULL;NULL
55034;NULL;NULL;NULL
55035;60;146;24180
55036;NULL;NULL;NULL
55037;61;134;18380
55038;NULL;NULL;NULL
55039;NULL;NULL;NULL
55040;117;246;20090
55041;297;637;24870
55042;205;477;23850
55043;1403;2980;21530
55044;NULL;NULL;NULL
55045;237;561;23620
55046;53;130;22240
55047;73;170;18340
55048;NULL;NULL;NULL
55049;181;376;19920
55050;NULL;NULL;NULL
55051;53;115;19630
55053;133;329;18970
55054;NULL;NULL;NULL
55055;NULL;NULL;NULL
55057;NULL;NULL;NULL
55058;139;336;22390
55059;89;183;18810
55060;153;380;22370
55061;96;234;20250
55062;NULL;NULL;NULL
55063;1070;2308;17550
55064;NULL;NULL;NULL
55065;59;121;22930
55066;54;130;20690
55067;NULL;NULL;NULL
55068;49;104;22100
55069;100;224;21570
55070;41;112;25060
55071;72;165;18330
55072;44;112;22980
55073;286;687;24770
55075;69;160;18290
55076;74;186;16880
55077;107;253;22530
55078;139;279;18670
55079;271;696;22860
55080;NULL;NULL;NULL
55081;NULL;NULL;NULL
55082;NULL;NULL;NULL
55083;57;138;19010
55084;NULL;NULL;NULL
55085;117;285;22080
55087;NULL;NULL;NULL
55088;60;147;21710
55089;NULL;NULL;NULL
55093;135;260;23460
55094;217;508;20450
55095;51;124;17890
55096;53;107;21360
55097;140;318;20090
55099;48;112;22100
55100;NULL;NULL;NULL
55101;141;307;24640
55102;223;533;25610
55103;NULL;NULL;NULL
55104;NULL;NULL;NULL
55105;84;193;22370
55106;61;173;23650
55107;NULL;NULL;NULL
55108;58;129;24690
55109;94;209;21740
55110;90;211;21610
55111;200;442;22810
55113;65;160;19750
55114;91;218;20850
55115;NULL;NULL;NULL
55116;NULL;NULL;NULL
55117;552;1149;20450
55118;NULL;NULL;NULL
55119;87;185;19720
55120;362;818;25460
55121;52;121;21130
55122;2507;4957;16970
55123;298;706;21990
55124;130;287;20820
55125;316;772;21350
55127;NULL;NULL;NULL
55128;NULL;NULL;NULL
55129;NULL;NULL;NULL
55132;706;1613;20480
55133;NULL;NULL;NULL
55134;58;145;23690
55436;NULL;NULL;NULL
55437;54;122;18720
55438;64;155;15890
55439;NULL;NULL;NULL
55442;116;259;19830
55443;134;335;18250
55444;76;189;20570
55445;83;201;21360
55446;NULL;NULL;NULL
55447;156;367;20750
55448;NULL;NULL;NULL
55449;128;289;19760
55450;NULL;NULL;NULL
55452;NULL;NULL;NULL
55453;NULL;NULL;NULL
55454;71;194;22610
55456;111;250;21220
55457;73;196;19600
55458;130;365;19810
55459;100;240;19690
55460;54;157;19830
55461;180;466;20920
55462;154;353;20240
55463;1729;3285;18110
55464;60;137;27060
55465;NULL;NULL;NULL
55466;126;289;23360
55467;307;754;20380
55468;NULL;NULL;NULL
55469;NULL;NULL;NULL
55470;88;193;21880
55471;NULL;NULL;NULL
55472;50;108;23150
55473;52;117;20380
55474;118;235;21390
55475;NULL;NULL;NULL
55476;203;425;24270
55477;183;401;19400
55479;73;165;25580
55481;107;270;19510
55482;42;110;21250
55484;NULL;NULL;NULL
55485;NULL;NULL;NULL
55487;NULL;NULL;NULL
55488;72;145;24650
55489;115;280;22290
55490;149;318;19620
55492;355;835;18590
55493;82;197;18650
55494;196;453;23910
55495;94;241;21570
55496;441;1074;20450
55497;141;334;21220
55498;173;399;20330
55500;317;786;21020
55501;168;385;20980
55502;1065;2048;18160
55503;54;122;20190
55504;162;389;21240
55505;1112;2491;21470
55506;NULL;NULL;NULL
55507;98;219;21010
55508;119;328;28670
55509;115;267;18680
55510;50;113;21050
55511;51;124;24810
55512;108;262;17540
55514;249;601;21670
55515;NULL;NULL;NULL
55516;255;541;19530
55517;211;490;19340
55518;61;149;20280
55519;627;1308;20640
55520;177;458;21870
55521;93;221;19790
55522;47;109;19570
55523;82;198;24290
55525;NULL;NULL;NULL
55526;112;252;19540
55527;249;526;19240
55528;NULL;NULL;NULL
55530;52;109;18990
55531;106;250;22960
55532;112;263;21190
55533;835;1790;18800
55534;NULL;NULL;NULL
55535;NULL;NULL;NULL
55536;NULL;NULL;NULL
55537;NULL;NULL;NULL
55540;NULL;NULL;NULL
55541;220;538;25500
55543;405;906;23910
55544;56;132;25960
55545;8191;15558;18960
55546;81;190;23260
55547;46;105;26590
55549;NULL;NULL;NULL
55551;671;1533;21230
55552;NULL;NULL;NULL
55553;560;1304;21330
55554;102;246;22750
55555;NULL;NULL;NULL
55556;NULL;NULL;NULL
55557;58;120;21760
55559;NULL;NULL;NULL
55560;50;128;21650
55561;NULL;NULL;NULL
55562;60;133;23550
55563;NULL;NULL;NULL
55565;NULL;NULL;NULL
55566;110;274;20080
55567;51;125;18360
55568;122;290;23550
55569;70;155;18060
55570;91;209;21580
55571;93;228;16370
55572;NULL;NULL;NULL
55573;708;1583;21920
55574;NULL;NULL;NULL
55575;NULL;NULL;NULL
55577;NULL;NULL;NULL
55578;66;169;18960
55579;NULL;NULL;NULL
55580;NULL;NULL;NULL
55581;48;114;22240
55582;43;102;20360
55583;92;212;21680
55584;50;132;18400
55586;49;113;22370
56001;1628;3702;20840
56002;936;2034;23420
56003;2601;5665;29710
56004;766;1732;21760
56005;1352;2336;27420
56006;667;1497;19670
56007;7271;13458;20910
56008;2324;5230;27620
56009;505;1092;22260
56010;2778;6290;21360
56011;683;1452;19460
56012;672;1759;22190
56013;1963;3949;22480
56014;657;1524;19080
56015;821;2112;21530
56017;1196;2790;21300
56018;460;989;23750
56019;165;341;19640
56020;315;808;22260
56021;562;1458;21670
56022;528;1357;21360
56023;2846;6974;22920
56024;888;2013;20810
56025;74;156;15080
56026;1112;2282;19120
56027;222;530;18580
56028;743;1629;19240
56029;471;1246;21570
56030;453;1005;22200
56031;1387;3263;20600
56032;782;1823;20840
56033;1461;3036;19810
56034;2369;4577;25110
54219;NULL;NULL;NULL
54220;NULL;NULL;NULL
54221;102;258;25550
54222;530;1273;21280
54223;84;199;23060
54224;55;122;25430
54225;74;184;25120
54226;66;173;17310
54227;566;1340;20280
54228;NULL;NULL;NULL
54229;166;370;20740
54230;NULL;NULL;NULL
54231;66;197;21800
54232;1126;2699;27130
54233;NULL;NULL;NULL
54234;1164;2728;25490
54235;171;432;22720
54236;136;342;24220
54237;42;101;22300
54238;126;280;23240
54239;47;125;20890
54240;NULL;NULL;NULL
54241;NULL;NULL;NULL
54242;99;280;23870
54243;89;236;18340
54244;46;109;25980
54245;NULL;NULL;NULL
54246;NULL;NULL;NULL
54247;72;188;22830
54248;NULL;NULL;NULL
54249;115;260;21100
54250;304;762;25210
54251;57;130;20180
54252;171;395;20940
54253;331;786;22880
54254;1330;3223;22990
54255;NULL;NULL;NULL
54256;125;312;22900
54257;2460;5555;27160
54258;67;156;19020
54259;90;223;21940
54260;363;932;23540
54261;1819;3869;18540
54262;76;200;24380
54263;2688;5854;17980
54264;130;351;23350
54265;910;2188;29290
54266;171;436;21580
54268;68;152;21830
54269;133;335;25660
54270;1455;3172;27680
54271;53;112;21630
54272;170;474;24520
54273;3840;8095;19920
54274;4531;8942;17500
54275;97;206;24310
54276;298;742;21450
54277;153;370;21180
54278;41;102;21670
54279;385;922;23210
54280;3022;6168;16820
54281;377;938;24260
54282;59;156;20710
54283;118;297;25740
54284;440;1019;18360
54285;NULL;NULL;NULL
54286;656;1532;22350
54287;108;269;22140
54288;198;479;22220
54289;156;362;28900
54290;83;214;24530
54291;114;307;24140
54292;74;192;21650
54293;NULL;NULL;NULL
54294;55;143;24290
54295;370;863;21610
54296;168;432;26050
54297;130;297;19390
54298;63;159;20720
54299;91;239;22010
54300;2753;6632;22040
54301;53;134;26010
54302;307;757;26250
54303;162;370;21170
54304;6271;12403;22760
54305;966;2270;30060
54306;143;356;20860
54307;59;157;22020
54308;65;152;21620
54309;159;411;23770
54310;NULL;NULL;NULL
54311;236;607;26020
54312;202;482;27870
54313;81;219;23860
54314;1625;3652;27180
54315;367;899;23360
54316;105;292;27510
54317;49;126;20560
54318;2365;5710;23270
54320;134;335;23800
54321;944;1998;20690
54322;2377;4861;19860
54323;6679;13645;17130
54324;NULL;NULL;NULL
54325;NULL;NULL;NULL
54326;94;232;24060
54327;261;644;23620
54328;2612;5948;27410
54329;8633;17336;17690
54330;171;441;32180
54331;139;289;19460
54332;670;1442;24400
54333;102;246;22300
54334;216;530;22380
54335;180;412;25830
54336;395;943;26450
54337;55;128;28970
54338;408;1047;25050
54339;3633;7745;22080
54340;132;341;23440
54343;80;196;19500
54344;95;226;23420
54345;139;343;26630
54346;97;252;23460
54348;88;220;24490
54349;70;155;21170
54350;306;741;22450
54351;714;1633;23200
54352;350;846;26630
54353;371;879;22830
54354;NULL;NULL;NULL
54355;NULL;NULL;NULL
54356;NULL;NULL;NULL
54357;3550;8091;15170
54358;110;280;23820
54359;102;247;21420
54360;133;345;22990
54362;561;1208;22170
54363;112;267;22930
54364;546;1329;28430
54365;141;326;20490
54366;826;2003;24070
54367;937;2248;26550
54368;75;177;17830
54369;250;611;25590
54370;89;233;21990
54371;446;1090;23780
54372;196;519;23490
54373;241;606;22410
54374;186;462;23260
54375;449;1061;25320
54376;155;399;26200
54377;58;145;20540
54378;202;468;27140
56035;501;1139;20220
56036;2938;6817;23020
56039;408;989;19480
56040;1399;3318;22030
56041;1246;2803;20560
56042;893;2186;21150
56043;308;682;18720
56044;337;767;21160
56045;269;669;20600
56046;1572;3445;24690
56047;583;1370;20330
56048;356;741;17380
56049;74;168;20650
56050;357;901;21030
56051;272;602;19270
56052;1141;2073;26120
56053;2505;6167;21100
56054;1895;4095;22650
56055;1136;2134;23320
56056;93;203;17240
56057;1333;2652;19420
56058;1507;3508;21560
56060;424;897;19860
56061;1789;3852;20600
56062;342;621;21240
56063;1093;2689;24030
56065;295;732;22190
56066;1912;3781;19510
56067;2265;5686;22910
56068;138;314;20240
56069;1234;2283;21060
56070;1035;2271;20490
56071;392;829;19210
56072;225;516;20230
56073;447;835;18870
56074;731;1818;21030
56075;2473;5752;21090
56076;605;1321;19510
56077;391;922;21160
56078;5353;12118;25900
56079;599;1396;21190
56080;555;1177;20220
56081;1073;2135;18910
56082;166;358;19480
56083;7592;15541;20700
56084;401;930;26070
56085;53;96;18350
56086;123;215;19800
56087;315;553;25310
56088;169;300;26410
56089;947;2168;19870
56090;2824;6551;21060
56091;1038;2090;20120
56092;367;871;19890
56093;315;735;21290
56094;2764;6998;23510
56096;982;2502;20780
56097;1622;4078;21310
56098;10561;22480;19770
56099;187;383;15050
56100;853;1731;18750
56101;3315;7822;21460
56102;952;2123;19580
56103;136;283;18850
56104;336;767;20050
56105;558;1162;17920
56106;505;1004;29250
56107;4423;8825;29560
56108;428;1067;20800
56109;492;1263;22240
56110;400;823;18110
56111;622;1349;20320
56112;344;710;20360
56113;394;886;19760
56114;465;916;22810
56115;685;1899;22530
56116;771;1489;24730
56117;2042;4330;20030
56118;1994;4215;22550
56119;1482;3613;22450
56120;757;1973;21920
56121;29110;53834;19020
56122;716;1660;19250
56123;1021;2252;20070
56124;1177;2278;22000
56125;782;1900;22400
56126;1056;2514;20610
56127;1445;3026;19460
56128;798;1572;19420
56129;673;1441;17700
56130;1323;3249;22010
56131;630;1419;20030
56132;964;2350;24080
56133;483;1190;21890
56134;438;918;17950
56135;633;1607;20090
56136;318;720;19790
56137;1281;3361;23000
56139;164;388;22400
56140;1448;3628;21040
56141;715;1777;21160
56143;2380;5085;22410
56144;1463;3404;20270
56145;454;987;18190
56146;640;1451;21050
56147;1998;4653;21250
56148;662;1603;22120
56149;1103;2515;20810
56151;1559;3628;21960
56152;1250;2380;21620
56153;1192;2692;20550
56154;864;1840;19760
56155;1181;2255;23320
56156;157;334;16970
56157;823;2026;21860
56158;2937;6325;23530
56159;793;1805;20620
56160;531;1223;19140
56161;1385;3333;22510
56162;8487;18074;26250
56163;569;1233;18960
56164;2984;6960;25270
56165;4479;9580;22090
56166;2557;5714;21340
56167;1085;2670;24890
56168;1041;2296;23690
56169;2557;5541;23300
56170;463;911;17750
56171;688;1500;20230
56172;1158;2664;19440
56173;1951;4369;20420
56174;1016;2602;20730
56175;1621;4184;22490
56176;2708;6356;22720
56177;3323;7825;21240
56178;6478;13082;20360
56179;1616;3977;22630
56180;306;687;19940
56181;1396;2642;23070
56182;481;939;18110
56184;3455;7825;21520
56185;3774;8590;23500
56186;2794;5007;23990
56188;697;1497;20220
56189;430;979;19380
56190;827;1936;20130
56191;186;406;19770
56193;2741;5907;22000
56194;1241;2817;20310
56195;400;694;20470
56196;268;487;20980
56197;1186;2736;20780
56198;717;1625;20470
56199;326;671;18020
56200;631;1399;19930
56201;298;602;18120
56202;218;547;21620
56203;294;596;18220
56204;268;609;20800
56205;448;952;26850
56206;5124;11903;23350
56207;550;1219;19570
56208;135;294;17270
56209;84;171;20350
56210;215;439;18390
56211;344;812;19890
56212;1121;2606;19680
56213;468;1160;21280
56214;1104;2130;28630
56215;454;1065;23020
56216;182;392;18550
56218;336;724;17790
56219;528;1376;21150
56220;583;1336;22750
56221;676;1528;19240
56222;1193;2775;20690
56223;660;1503;21150
56224;172;380;20150
56225;81;202;19770
56226;203;497;19780
56227;234;506;18300
56228;489;1115;21310
56229;617;1268;18750
56230;215;454;19340
56231;1645;4039;24060
56232;499;1141;22140
56233;815;1660;24630
56234;1326;2539;23150
56236;374;803;21540
56237;816;1917;23300
56238;185;377;17890
56239;693;1660;20610
56240;4670;9013;25930
56241;456;933;21640
56242;301;675;19400
56243;4427;9150;25000
56244;1331;3040;19900
56245;200;409;18360
56246;923;2153;22020
56247;1535;3747;22340
56248;2056;5049;23750
56249;981;2309;22180
56250;250;591;20060
56251;3664;8618;24060
56252;633;1352;25440
56253;303;658;19030
56254;538;1303;20320
56255;986;2526;22470
56256;59;105;18920
56257;309;651;17380
56258;921;1686;28880
56259;674;1715;20790
56260;27457;52138;22810
56261;601;1473;20960
56262;1266;2737;24150
56263;1131;2746;22390
56264;167;368;17120
57001;130;344;22220
57002;NULL;NULL;NULL
57003;582;1275;21660
57004;NULL;NULL;NULL
57006;392;965;23220
57007;51;132;22670
57008;89;205;22980
57009;44;102;23410
57010;65;166;22410
57011;213;477;21850
57012;2631;5387;19700
57013;1099;2404;25790
57014;145;363;23870
57015;223;552;23650
57016;170;404;24400
57017;868;2187;25280
57018;55;142;22600
57019;4703;10366;21450
57020;114;290;22090
57021;696;1553;26480
57022;536;1276;26090
57024;64;178;29500
57025;200;514;25140
57026;419;966;27920
57027;51;131;20180
57028;564;1364;29900
57029;87;201;24490
57030;209;539;26000
57031;332;839;30330
57032;2151;4429;20120
57033;206;520;23610
57034;NULL;NULL;NULL
57035;46;114;20980
57036;41;106;19140
57037;106;275;23340
57038;2667;5459;24890
57039;874;2021;27290
57040;116;304;23020
57041;985;2114;23190
57042;275;593;17960
57043;684;1562;27690
57044;NULL;NULL;NULL
57045;45;118;22250
57046;360;730;21680
57047;436;1021;23160
57048;NULL;NULL;NULL
57049;2008;4267;22980
57050;NULL;NULL;NULL
57051;141;355;20440
57052;223;554;25500
57053;51;122;21200
57054;79;185;24040
57055;191;520;26400
57056;83;199;23030
57057;229;607;24610
57058;2399;5883;12550
57059;NULL;NULL;NULL
57060;215;530;20740
57061;475;1034;22460
57062;170;456;32610
57063;93;215;19900
57064;116;260;22400
57065;83;212;18690
57066;215;494;20910
57067;1135;2869;30380
57069;191;446;24040
57070;81;216;22480
57071;163;409;22840
57072;230;554;23480
57073;364;843;24060
57074;336;814;24400
57075;113;304;25820
57076;177;456;33930
57077;NULL;NULL;NULL
57079;175;444;23090
57080;NULL;NULL;NULL
57081;48;126;22510
55137;NULL;NULL;NULL
55138;60;136;24270
55139;NULL;NULL;NULL
55140;NULL;NULL;NULL
55141;NULL;NULL;NULL
55142;64;121;20320
55143;53;140;25800
55144;188;408;19170
55145;273;554;18300
55146;85;206;20220
55148;49;113;17100
55149;NULL;NULL;NULL
55150;230;521;19230
55153;83;184;21200
55154;654;1524;20800
55155;155;375;22190
55156;52;121;19250
55157;NULL;NULL;NULL
55158;289;683;17950
55159;146;342;20140
55160;NULL;NULL;NULL
55162;NULL;NULL;NULL
55163;NULL;NULL;NULL
55165;195;418;20490
55166;539;1291;22240
55167;259;536;18030
55168;NULL;NULL;NULL
55169;213;525;24420
55170;58;120;22670
55171;101;262;23210
55172;NULL;NULL;NULL
55173;NULL;NULL;NULL
55174;NULL;NULL;NULL
55175;73;166;26070
55177;NULL;NULL;NULL
55178;86;191;24080
55179;77;163;22250
55180;51;134;21950
55181;1487;3330;18730
55182;82;213;19390
55183;NULL;NULL;NULL
55184;686;1676;20630
55185;NULL;NULL;NULL
55186;912;1951;24650
55188;NULL;NULL;NULL
55189;NULL;NULL;NULL
55191;86;243;23710
55192;NULL;NULL;NULL
55193;50;118;21460
55194;NULL;NULL;NULL
55195;58;122;23110
55196;52;130;22350
55197;70;172;23200
55198;300;650;20580
55199;NULL;NULL;NULL
55200;89;206;23600
55201;NULL;NULL;NULL
55202;70;151;20120
55204;119;283;17870
55206;52;112;22240
55207;NULL;NULL;NULL
55208;NULL;NULL;NULL
55210;NULL;NULL;NULL
55211;NULL;NULL;NULL
55212;NULL;NULL;NULL
55214;104;258;23280
55215;443;940;18810
55216;NULL;NULL;NULL
55217;46;103;19880
55218;NULL;NULL;NULL
55219;NULL;NULL;NULL
55220;NULL;NULL;NULL
55221;112;232;21510
55222;NULL;NULL;NULL
55224;239;580;23480
55225;61;135;19990
55226;39;114;21010
55228;226;468;18010
55229;120;275;22050
55232;48;112;23710
55236;379;936;23110
55237;97;224;19790
55239;NULL;NULL;NULL
55241;NULL;NULL;NULL
55242;47;109;23930
55243;82;186;21950
55244;85;223;21220
55245;76;167;20810
55246;65;153;20610
55247;NULL;NULL;NULL
55248;131;275;21090
55250;79;188;20300
55251;NULL;NULL;NULL
58111;53;85;18620
58112;267;635;22880
58113;53;97;21540
58114;NULL;NULL;NULL
58115;107;218;18490
58116;68;132;16900
58117;2105;3856;17270
58118;325;596;17990
58119;NULL;NULL;NULL
58120;115;216;18870
58121;1576;3573;20440
58122;202;415;21280
58123;61;128;20490
58124;314;771;22190
58125;NULL;NULL;NULL
58126;173;417;21260
58127;107;196;20080
58128;NULL;NULL;NULL
58129;94;173;19760
58130;57;89;19190
58131;1133;2351;20030
58132;110;219;17940
58133;NULL;NULL;NULL
58134;1546;2868;19220
58135;NULL;NULL;NULL
58136;NULL;NULL;NULL
58137;NULL;NULL;NULL
58138;153;349;20410
58139;62;120;16040
58140;117;213;17980
58141;NULL;NULL;NULL
58142;119;214;18230
58143;67;145;18100
58144;300;641;18160
58145;585;1083;19580
58146;438;928;18080
58147;136;269;20400
58148;248;550;21520
58149;921;1658;18890
58150;56;106;20440
58151;1611;3094;18280
58152;606;1376;21850
58153;NULL;NULL;NULL
58154;62;113;19650
58155;260;559;22810
58156;75;129;18570
58157;148;271;20970
58158;126;287;20180
58159;84;171;21780
58160;1628;3828;25580
58161;72;145;15100
58162;50;93;19150
58163;102;187;20330
58164;317;678;22240
58165;87;162;22850
58166;134;221;19830
58168;206;416;17380
58169;NULL;NULL;NULL
58170;71;135;19030
58171;132;241;18070
58172;56;116;17290
58173;81;146;18590
58174;62;115;22530
58175;86;151;19500
58176;261;617;23400
